全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
170003,CC0000000792,高波高台,タカンミコウダン,takammikodan,172057,,石川県珠洲市三崎町高波地内,石川県,珠洲市,三崎町高波地内,,,37.46322046,137.3497121,22.5,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000793,松森神社,マツモリジンジャ,matsumorijinja,172057,,石川県珠洲市三崎町引砂地内,石川県,珠洲市,三崎町引砂地内,,,37.4651129,137.345383,20.8,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000794,みさきデイサービスセンター前,ミサキデイサービスセンターマエ,misakideisabisusentamae,172057,,石川県珠洲市三崎町宇治ヲ-7,石川県,珠洲市,三崎町宇治ヲ-,7,,37.46824977,137.3410638,20.6,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,50人2.0㎡あたり1人,,,,,
170003,CC0000000795,三崎中学校（3階）,ミサキチュウガッコウ（サンカイ）,misakichugakko（sankai）,172057,,石川県珠洲市三崎町宇治ヨ-114,石川県,珠洲市,三崎町宇治ヨ-,114,,37.47385496,137.3420873,16.4,0768-82-7725,172057,石川県,珠洲市,,,,,,1,1,1,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000796,三崎公民館,ミサキコウミンカン,misakikominkan,172057,,石川県珠洲市三崎町宇治ヨ-114-13,石川県,珠洲市,三崎町宇治ヨ-,114-13,,37.4741408,137.3418053,9.2,0768-82-7725,172057,石川県,珠洲市,,,,,,1,,1,,,,,1,80人2.0㎡あたり1人,,,,,
170003,CC0000000797,森腰台地,モリコシダンチ,morikoshidanchi,172057,,石川県珠洲市三崎町森腰地内,石川県,珠洲市,三崎町森腰地内,,,37.478815,137.3343679,25,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000798,粟津井田地内,アワズイダチナイ,awazuidachinai,172057,,石川県珠洲市三崎町粟津地内,石川県,珠洲市,三崎町粟津地内,,,37.48324026,137.3266736,10.2,0768-88-2423,172057,石川県,珠洲市,,,,,,,1,,1,,,,,200人2.0㎡あたり1人,,,,,
170003,CC0000000799,林道粟津線,リンドウアワズセン,rindoawazusen,172057,,石川県珠洲市三崎町粟津地内,石川県,珠洲市,三崎町粟津地内,,,37.48639025,137.3330733,12.5,0768-88-2049,172057,石川県,珠洲市,,,,,,,1,,1,,,,,200人2.0㎡あたり1人,,,,,
170003,CC0000000800,粟津遠山,アワズトオヤマ,awazutoyama,172057,,石川県珠洲市三崎町粟津地内,石川県,珠洲市,三崎町粟津地内,,,37.48526649,137.3349455,28.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000801,粟津帆上,アワズホジョウ,awazuhojo,172057,,石川県珠洲市三崎町粟津地内,石川県,珠洲市,三崎町粟津地内,,,37.48679889,137.3371986,27,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000802,みさき小学校,ミサキショウガッコウ,misakishogakko,172057,,石川県珠洲市三崎町粟津ロ-10-1,石川県,珠洲市,三崎町粟津ロ-,１０ー１,,37.48685848,137.3391244,8.15,0768-82-7725,172057,石川県,珠洲市,,,,,,1,,1,,,,,1,350人2.0㎡あたり1人,,,,,
170003,CC0000000803,大浜田尻上野,オオハマタジリウエノ,ohamatajiriueno,172057,,石川県珠洲市三崎町寺家地内,石川県,珠洲市,三崎町寺家地内,,,37.48983352,137.3400108,24.6,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000804,げんべい坂,ゲンベイザカ,gembeizaka,172057,,石川県珠洲市三崎町寺家地内,石川県,珠洲市,三崎町寺家地内,,,37.49277976,137.340876,25.9,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000805,川上本町集会所,カワカミホンマチシュウカイジョ,kawakamihommachishukaijo,172057,,石川県珠洲市三崎町寺家地内,石川県,珠洲市,三崎町寺家地内,,,37.4958953,137.3423995,19.6,0768-88-2019,172057,石川県,珠洲市,,,,,,,1,,1,,,,,200人2.0㎡あたり1人,,,,,
170003,CC0000000806,下出集会場,シモイデシュウカイジョ,shimoideshukaijo,172057,,石川県珠洲市三崎町寺家地内,石川県,珠洲市,三崎町寺家地内,,,37.4979758,137.347739,22.7,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,200人2.0㎡あたり1人,,,,,
170003,CC0000000807,須々神社,ススジンジャ,susujinja,172057,,石川県珠洲市三崎町寺家地内,石川県,珠洲市,三崎町寺家地内,,,37.4982574,137.3462258,21,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000808,専称寺,センショウジ,senshoji,172057,,石川県珠洲市三崎町寺家地内,石川県,珠洲市,三崎町寺家地内,,,37.5021946,137.3489335,22.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000809,塩津上野集会所,シオツウエノシュウカイジョ,shiotsuenoshukaijo,172057,,石川県珠洲市三崎町寺家地内,石川県,珠洲市,三崎町寺家地内,,,37.50358145,137.3491157,25,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,200人2.0㎡あたり1人,,,,,
170003,CC0000000810,旧本小学校,キュウモトショウガッコウ　タイイクカン,kyumotoshogakko　taiikukan,172057,,石川県珠洲市三崎町本17-47,石川県,珠洲市,三崎町本,17-47,,37.46697457,137.321699,18.7,0768-82-7725,172057,石川県,珠洲市,,,,,,1,,1,,,,,1,300人2.0㎡あたり1人,,,,,
170003,CC0000000811,県道28号線（狼煙ポケットパーク）,ケンドウニジュウハチゴウセン（ノロシポケットパーク）,kendonijuhachigosen（noroshipokettopaku）,172057,,石川県珠洲市狼煙町地内,石川県,珠洲市,狼煙町地内,,,37.51869972,137.3289187,28.8,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000812,狼煙館裏山,ノロシカンウラヤマ,noroshikanurayama,172057,,石川県珠洲市狼煙町地内,石川県,珠洲市,狼煙町地内,,,37.52342454,137.3250456,30.5,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000813,禄剛崎灯台台地,ロッコウサキトウダイダンチ,rokkosakitodaidanchi,172057,,石川県珠洲市狼煙町地内,石川県,珠洲市,狼煙町地内,,,37.52885953,137.3259468,42.6,0768-82-7761,172057,石川県,珠洲市,,,,,,,1,,1,,,,,500人2.0㎡あたり1人,,,,,
170003,CC0000000814,狼煙運動公園,ノロシウンドウコウエン,noroshiundokoen,172057,,石川県珠洲市狼煙町地内,石川県,珠洲市,狼煙町地内,,,37.5265069,137.3189409,31.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,50人2.0㎡あたり1人,,,,,
170003,CC0000000815,狼煙林道,ノロシリンドウ,noroshirindo,172057,,石川県珠洲市狼煙町地内,石川県,珠洲市,狼煙町地内,,,37.52611975,137.3165269,28,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000816,市道246号線,シドウニヒャクヨンジュウロクゴウセン,shidonihyakuyonjurokugosen,172057,,石川県珠洲市川浦町地内,石川県,珠洲市,川浦町地内,,,37.52639203,137.3053743,60.6,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,80人2.0㎡あたり1人,,,,,
170003,CC0000000817,等覚寺,トウガクジ,togakuji,172057,,石川県珠洲市川浦町1-3,石川県,珠洲市,川浦町,１ー３,,37.52667282,137.3041887,19.4,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000818,県道28号線（川浦バス停）,ケンドウニジュウハチゴウセン（カワウラバステイ）,kendonijuhachigosen（kawaurabasutei）,172057,,石川県珠洲市川浦町地内,石川県,珠洲市,川浦町地内,,,37.52484647,137.2997487,26.9,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,50人2.0㎡あたり1人,,,,,
170003,CC0000000819,旧日置小中学校,キュウヒオキショウチュウガッコウ,kyuhiokishochugakko,172057,,石川県珠洲市折戸町ヌ-8,石川県,珠洲市,折戸町ヌ-,8,,37.52589275,137.2834413,28,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,200人2.0㎡あたり1人,,,,,
170003,CC0000000820,日置公民館,ヒオキコウミンカン,hiokikominkan,172057,,石川県珠洲市折戸町チ-34,石川県,珠洲市,折戸町チ-,34,,37.5254254,137.2813426,4,0768-82-7725,172057,石川県,珠洲市,,,,,,1,,1,,,,,1,80人2.0㎡あたり1人,,,,,
170003,CC0000000821,市道252号線（折戸）,シドウニヒャクゴジュウニゴウセン（オリト）,shidonihyakugojunigosen（orito）,172057,,石川県珠洲市折戸町地内,石川県,珠洲市,折戸町地内,,,37.5228258,137.278785,23.4,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000822,県道28号線（木の浦隧道待避所）,ケンドウニジュウハチゴウセン（キノウラスイドウタイヒジョ）,kendonijuhachigosen（kinorasuidotaihijo）,172057,,石川県珠洲市折戸町地内,石川県,珠洲市,折戸町地内,,,37.52976368,137.2753262,36.5,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,80人2.0㎡あたり1人,,,,,
170003,CC0000000823,木ノ浦ビレッジ駐車場,キノウラビレッジチュウシャジョウ,kinorabirejjichushajo,172057,,石川県珠洲市折戸町ホ-25-1,石川県,珠洲市,折戸町ホ-,２５ー１,,37.52706648,137.2664427,33.6,0768-86-2509,172057,石川県,珠洲市,,,,,,,1,,1,,,,,400人2.0㎡あたり1人,,,,,
170003,CC0000000824,新保山出①,シンボヤマイデイチ,shimboyamaideichi,172057,,石川県珠洲市高屋町地内,石川県,珠洲市,高屋町地内,,,37.51803827,137.2404912,34.3,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000825,新保山出②,シンボヤマイデニ,shimboyamaideni,172057,,石川県珠洲市高屋町地内,石川県,珠洲市,高屋町地内,,,37.51810635,137.2461882,70.9,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000826,市道253-1号線（角内出）,シドウニヒャクゴジュウサンノイチゴウセン（カドウチデ）,shidonihyakugojusannoichigosen（kadochide）,172057,,石川県珠洲市高屋町地内,石川県,珠洲市,高屋町地内,,,37.51888073,137.2379377,40,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000827,円龍寺,エンリュウウジ,enryuuji,172057,,石川県珠洲市高屋町地内,石川県,珠洲市,高屋町地内,,,37.51747663,137.2354701,16.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000828,市道268号線,シドウニヒャクロクジュウハチゴウセン,shidonihyakurokujuhachigosen,172057,,石川県珠洲市高屋町地内,石川県,珠洲市,高屋町地内,,,37.51520449,137.2343436,31.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000829,新地谷地内①,シンチダニチナイイチ,shinchidanichinaiichi,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.51145782,137.2220108,32.8,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000830,新地谷地内②,シンチダニチナイニ,shinchidanichinaini,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.51031106,137.2215709,35.1,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000831,市道38号線,シドウサンジュウハチゴウセン,shidosanjuhachigosen,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.50731518,137.2169168,17.1,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000832,守禅寺,シュゼンジ,shuzenji,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.5051832,137.2124643,16.3,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000833,市道272号線,シドウニヒャクナナジュウニゴウセン,shidonihyakunanajunigosen,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.5040895,137.211209,22.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,50人2.0㎡あたり1人,,,,,
170003,CC0000000834,馬緤児童公園,マツナギジドウコウエン,matsunagijidokoen,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.50469806,137.2066386,38.4,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,80人2.0㎡あたり1人,,,,,
170003,CC0000000835,本光寺,ホンコウジ,honkoji,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.506294,137.2008879,33.1,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,50人2.0㎡あたり1人,,,,,
170003,CC0000000836,国道249号線（大谷峠登り口（大谷側））,コクドウニヒャクヨンジュウキュウゴウセン（オオタニトウゲノボリグチ（オオタニ,kokudonihyakuyonjukyugosen（otanitogenoboriguchi（otani,172057,,石川県珠洲市馬緤町地内,石川県,珠洲市,馬緤町地内,,,37.4979286,137.1830442,18,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000837,高山,タカヤマ,takayama,172057,,石川県珠洲市大谷町地内,石川県,珠洲市,大谷町地内,,,37.49920107,137.2009681,17.1,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,80人2.0㎡あたり1人,,,,,
170003,CC0000000838,大谷小中学校,オオタニシュオチュウガッコウ,otanishuochugakko,172057,,石川県珠洲市大谷町1-78,石川県,珠洲市,大谷町,１ー７８,,37.50005079,137.1763511,13.1,0768-82-7725,172057,石川県,珠洲市,,,,,,1,,1,,,,,1,500人2.0㎡あたり1人,,,,,
170003,CC0000000839,旧西部小学校跡地,キュウセイブショウガッコウアトチ,kyuseibushogakkoatochi,172057,,石川県珠洲市大谷町2-47甲,石川県,珠洲市,大谷町,2-47甲,,37.50128228,137.171472,44.1,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,1,1,,,,,500人2.0㎡あたり1人,,,,,
170003,CC0000000840,大谷公民館,オオタニコウミンカン,otanikominkan,172057,,石川県珠洲市大谷町2-57-4,石川県,珠洲市,大谷町,2-57-4,,37.50165905,137.1741111,5.3,0768-82-7725,172057,石川県,珠洲市,,,,,,1,,1,,,,,1,80人2.0㎡あたり1人,,,,,
170003,CC0000000841,廣栄寺,コウエイジ,koeiji,172057,,石川県珠洲市大谷町地内,石川県,珠洲市,大谷町地内,,,37.49861375,137.1720406,15.6,0768-87-2019,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000842,市道284号線（末光山）,シドウニヒャクハチジュウヨンゴウセン（スエコウヤマ）,shidonihyakuhachijuyongosen（suekoyama）,172057,,石川県珠洲市長橋町地内,石川県,珠洲市,長橋町地内,,,37.5014987,137.1658465,32.4,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000843,曹源寺,ソウゲンジ,sogenji,172057,,石川県珠洲市長橋町地内,石川県,珠洲市,長橋町地内,,,37.49866003,137.1539428,35.2,0768-87-2222,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000844,市道244号線（抜鉾神社裏道）,シドウニヒャクヨンジュウヨンゴウセン（ヌキホコジンジャリドウ）,shidonihyakuyonjuyongosen（nukihokojinjarido）,172057,,石川県珠洲市片岩町地内,石川県,珠洲市,片岩町地内,,,37.49586977,137.1416581,26.7,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000845,海蔵寺,カイゾウジ,kaizoji,172057,,石川県珠洲市片岩町地内,石川県,珠洲市,片岩町地内,,,37.49220091,137.1303391,26.9,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000846,白山神社（清水）,シラヤマジンジャ（シミズ）,shirayamajinja（shimizu）,172057,,石川県珠洲市清水町地内,石川県,珠洲市,清水町地内,,,37.4882677,137.1199935,39.5,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000847,農道大谷525号線,ノウドウオオタニゴヒャクニジュウゴゴウセン,nodootanigohyakunijugogosen,172057,,石川県珠洲市清水町地内,石川県,珠洲市,清水町地内,,,37.48526892,137.1162166,37.9,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,100人2.0㎡あたり1人,,,,,
170003,CC0000000848,林道仁江線,リンドウジンエセン,rindojinesen,172057,,石川県珠洲市仁江町地内,石川県,珠洲市,仁江町地内,,,37.48236153,137.1091249,27.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000849,白山神社（真浦）,シラヤマジンジャ（マウラ）,shirayamajinja（maura）,172057,,石川県珠洲市真浦町地内,石川県,珠洲市,真浦町地内,,,37.47286382,137.0950433,30.2,0768-82-7725,172057,石川県,珠洲市,,,,,,,1,,1,,,,,150人2.0㎡あたり1人,,,,,
170003,CC0000000850,加賀市立錦城小学校運動場,カガシリツキンジョウショウガッコウウンドウジョウ,kagashiritsukinjoshogakkoundojo,172065,,大聖寺八間道５７,石川県,加賀市,大聖寺八間道,57,,36.30804193,136.307084,4.3,0768-82-7725,172065,石川県,加賀市,,,,,,,,1,1,1,1,,,4247,,,,,
170003,CC0000000851,加賀市立錦城東小学校運動場,カガシリツキンジョウヒガシショウガッコウウンドウジョウ,kagashiritsukinjohigashishogakkoundojo,172065,,大聖寺敷地ワ１３,石川県,加賀市,大聖寺敷地ワ,13,,36.31257557,136.3236371,5.5,0768-82-7725,172065,石川県,加賀市,,,,,,1,,1,1,1,1,,,3595,,,,,
170003,CC0000000852,加賀市立錦城中学校運動場,カガシリツキンジョウチュウガッコウウンドウジョウ,kagashiritsukinjochugakkoundojo,172065,,大聖寺地方町６乙７４－１,石川県,加賀市,大聖寺地方町６乙,74ー１,,36.30091808,136.3033643,11.8,0768-82-7725,172065,石川県,加賀市,,,,,1,1,,1,1,1,1,,,6034,,,,,
170003,CC0000000853,加賀体育館駐車場,カガタイイクカンチュウシャジョウ,kagataiikukanchushajo,172065,,大聖寺東町２丁目３－１,石川県,加賀市,大聖寺東町2丁目,３ー１,,36.30400412,136.318064,4.2,0761-72-0269,172065,石川県,加賀市,,,,,,1,,1,1,1,1,,,197,,,,,
170003,CC0000000854,石川県立大聖寺高等学校運動場,イシカワケンリツダイショウジコウトウガッコウウンドウジョウ,ishikawakenritsudaishojikotogakkoundojo,172065,,大聖寺永町３３－１,石川県,加賀市,大聖寺永町,３３ー１,,36.30882568,136.3189287,5.1,0761-72-3234,172065,石川県,加賀市,,,,,1,1,,1,1,1,1,,,3603,,,,,
